"06_3928A_1x.cov","06_3928A_cov.sum","06_3928A_cov.sd","P17777_1x.cov","P17777_cov.sum","P17777_cov.sd"
"PITG_14403",949,29711,9.04525389257675,948,29862,11.4472835217409
"PITG_14404",882,59613,25.7213656631735,821,15218,10.7365051961269
"PITG_14405",885,44766,12.9290242150129,870,29162,18.783444101763
"PITG_14406",561,26410,12.5858270699782,561,22750,7.99337881716444
"PITG_14407",665,30800,23.4095159500568,666,23010,16.9898184842457
"PITG_14409",2914,193786,21.5318323607899,2914,192052,19.5542904478984
"PITG_14410",491,27165,11.6807762450968,491,33831,18.6260355162426
"PITG_14411",4257,276201,12.9832375466266,4257,310368,13.2677452354043
"PITG_14412",1128,55483,10.8094543975632,1128,66289,15.2441729587595
"PITG_14413",2688,178307,16.0411214451525,2688,196063,14.7470340009069
"PITG_14414",363,18332,5.21704317923126,363,22265,6.53359301562814
"PITG_14415",3134,180998,12.9960691128215,3134,234771,13.2286740665484
"PITG_14416",1437,95444,15.5544645837969,1437,103433,14.0202880069493
"PITG_14417",728,40086,12.2377352580311,728,19272,5.9571429677003
"PITG_14418",777,56004,15.259582370358,777,56472,12.4443713021046
"PITG_14419",1605,94347,17.9229882372642,1605,101480,21.7605707647089
"PITG_14420",2520,147197,18.765304895802,2520,173897,25.9020576027802
"PITG_14421",635,25647,23.1001112213191,642,30812,12.582704562202
"PITG_14424",717,26866,14.4268819778619,717,30669,9.92903573786069
"PITG_14425",640,30167,22.906611042399,642,24717,11.8321925284877
"PITG_14428",362,16202,18.5836401588052,381,10442,13.670782529441
"PITG_14429",751,14492,7.34835881505148,751,16658,7.65709879825342
"PITG_14430",1194,34969,7.42305974712292,1194,45170,7.4054999721212
"PITG_14431",1246,10293,8.11456667552561,1571,60539,7.90068888821673
"PITG_14432",372,21027,8.82149761109755,372,21182,13.2761158915698
"PITG_14434",333,4602,8.10656890665278,372,24760,22.1010725871081
"PITG_14435",1779,76684,17.9236276372127,1786,108982,18.4594228988048
"PITG_14436",1255,90373,17.4683780223744,1255,90589,11.2073830167899
"PITG_14437",391,2443,4.59008186235094,399,2447,5.21267224759948
"PITG_14439",779,47976,15.2417073055424,779,59659,11.6336120279071
"PITG_14440",651,39252,13.7517200754551,651,46499,14.3409732626586
"PITG_14441",5744,299941,21.4691832251419,5707,377558,25.828200650033
"PITG_14442",156,2563,1.87035335453018,156,1971,6.13828444926992
"PITG_14443",273,1775,3.96360105382806,367,8194,14.6421494408828
"PITG_14444",357,3704,5.17251855358863,388,5946,9.91945371222158
"PITG_14445",318,22937,12.8168011083636,318,25626,9.76655070980012
"PITG_14448",1081,34107,19.2397014432407,1081,57372,34.0171964497098
"PITG_14449",810,37269,16.9647896786307,811,59375,20.8787659153037
"PITG_14450",2919,134204,24.483409363139,2887,115380,27.9079470804404
"PITG_14451",747,12307,11.7550861798145,759,18540,10.4077611909283
"PITG_14452",402,8012,10.3877029550033,404,8660,11.1175285244246
"PITG_14453",613,13160,7.04451644272655,613,22413,7.44992345158494
"PITG_14454",534,7633,5.17114973080507,534,13299,12.0985733435134
"PITG_14455",1155,74049,14.6186234883131,1155,92931,12.7544085531551
"PITG_14456",3088,183613,22.2902133716065,3088,227955,20.7673846818878
"PITG_14458",1623,109113,18.7355655195088,1623,115198,13.4336347760108
"PITG_14459",849,46664,11.8650960725749,849,52533,13.3834069917011
"PITG_14460",1071,75413,13.0768312264944,1071,86925,11.2897162324725
"PITG_14461",1370,85149,16.0587197710608,1370,97106,16.5350275188711
"PITG_14462",2736,163189,13.5591384535285,2736,197656,11.6031082925206
"PITG_14463",2115,118060,16.5271160715515,2115,137130,17.3499339983348
"PITG_14465",1814,109920,12.8208626068079,1814,134647,11.5152092349377
"PITG_14466",1410,80145,12.3437601360828,1407,98533,11.8732727799162
"PITG_14467",561,36920,11.384667907157,561,42624,16.999776433168
"PITG_14468",660,33900,15.1799887876911,660,52587,13.4686878533136
"PITG_14469",1386,87944,17.4750417420626,1386,99833,22.015645686357
"PITG_14471",1146,63617,13.6603953400863,1094,61472,21.9039563199991
"PITG_14472",1689,108910,13.0720229461325,1689,125593,15.8536115340562
"PITG_14473",2059,125452,19.179786000122,2059,136320,17.5903866269505
"PITG_14474",696,41595,12.4020121145805,696,49136,13.1710034863399
"PITG_14475",1189,73970,22.3042662950318,1189,80767,19.9838091759147
"PITG_14476",527,28146,28.8141852979253,510,35727,38.2950875537597
"PITG_14477",481,13038,18.3175641492517,467,5718,8.6525130936332
"PITG_14478",802,36061,13.0480697445787,802,50683,9.7145440718743
"PITG_14479",1394,66077,18.1940335311746,1394,96315,17.2266480495333
"PITG_14480",1804,67692,27.3560981744253,1438,79909,36.3904521294974
"PITG_14481",420,9448,9.11252782863582,372,5179,11.5994195413827
"PITG_14482",791,33643,18.1944812866505,596,5351,7.07252331372192
"PITG_14483",1593,104181,15.2796396019953,1593,111317,14.8521950959286
"PITG_14484",1905,136298,17.731896180368,1905,153756,13.8340400461283
"PITG_14485",2715,142101,13.4269575128897,2715,175223,15.1411274361256
"PITG_14486",1571,81070,16.6115065010654,1577,108190,14.9166227886559
"PITG_14487",465,19841,15.0788872332413,465,31202,16.3385682817216
"PITG_14488",285,12811,6.72532325017708,285,19097,5.39561179450626
"PITG_14489",1783,109430,12.0561137257089,1783,123594,12.187892376877
"PITG_14490",2395,78789,21.9169726324839,2395,119935,24.3412002750917
"PITG_14491",1149,30343,7.66238624565831,1142,34112,9.98781731991399
"PITG_14492",1019,27198,10.127616634446,1020,37897,13.7221005099436
"PITG_14493",946,39032,19.931311401363,946,31314,12.285159366678
"PITG_14494",1227,27965,7.67820310739749,335,807,2.27910480100974
"PITG_14496",1278,47598,10.0150173451855,1264,42882,15.590686903622
"PITG_14497",932,30650,14.7332873952674,931,30968,11.8836001962409
"PITG_14498",892,26864,8.11725756043421,892,35920,5.04006685071468
"PITG_14499",517,27068,15.8518158856828,517,32557,11.8383509033951
"PITG_14500",678,43948,12.4133657892644,678,45563,11.3214947724902
"PITG_14502",687,43822,11.1189547629133,687,49303,12.5917778998996
"PITG_14504",657,30057,19.707292572919,657,36903,22.5438004083752
"PITG_14505",368,3738,6.41577609450528,385,2588,3.66391019789344
"PITG_14506",409,27001,12.8197228752051,409,25198,8.68249991008486
"PITG_14509",142,686,3.67946990071971,133,653,3.91649204533129
"PITG_14513",629,10605,12.3411223093825,541,7300,9.2620941888824
"PITG_14514",603,13265,13.0547692830719,610,12107,9.8314897239879
"PITG_14515",2528,61864,11.1308368898662,2373,54091,19.8291741086902
"PITG_14516",1287,59342,13.6844228905785,1269,67174,28.5128199243778
"PITG_14518",458,9661,5.01615832893602,230,2217,9.69573939554401
"PITG_14519",739,12945,5.90402597427307,421,4647,9.87738871094067
"PITG_14520",692,16082,6.92968396198227,500,5103,7.34926304807658
"PITG_14523",1143,54647,14.7245521601716,1143,45583,17.2167235110733
"PITG_14524",1083,47722,21.160976961427,1071,39893,30.6172293959841
"PITG_14525",1149,57082,11.5972684483217,1124,53317,24.2144244946162
"PITG_14526",1046,38960,11.2839510806854,1000,27118,15.2744054640703
"PITG_14527",1059,42065,13.0231299038935,864,47315,40.0300081249958
"PITG_14528",384,12444,11.8293179541148,384,12165,15.0968130087046
"PITG_14529",874,52484,12.4370481214786,874,65282,10.091211827134
"PITG_14530",383,22192,11.4600074345101,383,36374,10.1592920447768
"PITG_14531",537,36696,11.5572604953593,530,39383,13.114330529965
"PITG_14532",1551,95664,16.3147291571495,1551,107064,14.0167110953138
"PITG_14533",677,35418,16.8012377372826,677,35269,8.80246395305488
"PITG_14534",1134,54021,15.321907421331,1134,101162,20.3550758606672
"PITG_14536",1869,96648,15.8407826997557,1869,119253,28.9846974467088
"PITG_14537",525,20094,6.98287201914576,525,35090,13.1833255554445
"PITG_14538",1869,83465,12.581955004721,1869,107502,18.5768070090664
"PITG_14539",1869,79222,15.7428400842797,1865,106395,21.4750965102654
"PITG_14541",512,50664,27.6529680836545,512,58721,32.1454504773709
"PITG_14543",1035,54001,13.8847615168218,1035,49597,18.7720301001928
"PITG_14546",1799,66118,14.9244095539149,1799,56496,11.2523686682246
"PITG_14547",2443,155651,25.9763946067286,2442,274555,47.6784981107709
"PITG_14548",485,20439,9.70166377325703,485,26020,7.31725182842062
"PITG_14549",1026,49554,9.14163548595936,1026,63823,9.14466963024459
"PITG_14550",609,44315,13.672442148903,609,43139,7.22700295933683
"PITG_14551",629,34443,12.3329131313912,629,39163,10.3933556840132
"PITG_14552",275,18560,15.7056323609293,275,19102,11.0030435555382
"PITG_14553",1293,73724,18.0754174267431,1294,105132,25.7880378295144
"PITG_14554",581,51708,17.2193254643223,581,62805,24.6232791423
"PITG_14557",1092,68120,13.5878687675414,1092,72973,16.4424277505101
"PITG_14558",774,48488,16.4328183679355,774,101298,41.9734113618326
"PITG_14560",795,19046,10.0192853025926,746,16466,17.56775428239
"PITG_14561",2991,172448,16.6716199140934,2986,191080,21.2533722366506
"PITG_14562",465,32721,12.0374877921871,465,39363,15.0141859134266
"PITG_14563",1482,76399,14.303892902641,1482,99588,13.607393532676
"PITG_14564",1257,87950,16.4434644037925,1257,89273,14.7249588314829
"PITG_14565",1448,85157,16.0693205654356,1448,98818,13.4340503283513
"PITG_14566",1542,112055,17.1539893788414,1542,101786,11.0341888870354
"PITG_14567",387,18193,14.2427109488272,387,17240,12.7266870715146
"PITG_14568",1108,55285,12.5721428221086,1108,48975,8.31505411106633
"PITG_14570",1274,81352,22.3168891027323,1274,83299,29.1609735395587
"PITG_14571",495,30712,12.2831821285398,495,29892,9.27182044682884
"PITG_14572",794,46286,10.347251877509,794,59758,10.161465134937
"PITG_14573",3366,222258,15.6246738720524,3366,256157,14.3490809149929
"PITG_14574",1050,68571,17.9817953094058,1050,82237,19.279016956326
"PITG_14575",321,17531,12.5636006593046,321,21765,8.85272477722585
"PITG_14576",1042,65614,13.1708282899335,1042,77114,16.4402088287061
"PITG_14577",608,44672,15.0571442509533,608,49254,10.1766878987674
"PITG_14578",715,48102,12.0248762741832,715,56670,12.4916292906458
"PITG_14579",3101,222066,15.9794926884032,3101,229304,13.1591827428565
"PITG_14580",1702,120507,19.0278588862785,1702,128361,16.6254867655607
"PITG_14581",1445,106863,14.1019215755512,1445,118002,14.5343035452503
"PITG_14582",657,44826,9.74943349078531,657,40147,6.85638186967982
"PITG_14583",1405,115429,12.1403492459087,1405,115561,13.7117069071413
"PITG_14584",1049,58377,17.8490971631789,1049,62332,12.8075748188447
"PITG_14585",948,61127,17.454379189823,948,65014,11.0680389377312
"PITG_14586",995,68419,22.6084247424853,995,73357,14.103030500506
"PITG_14587",1670,113548,12.3427172262648,1670,125417,14.3179738048571
"PITG_14588",817,56096,17.3824865538072,817,62222,12.1063159341278
"PITG_14589",1341,97420,15.7365475021524,1341,107472,15.5432595667876
"PITG_14590",1467,95543,17.7322419921089,1467,115601,17.5119502885474
"PITG_14591",955,72732,14.4675523353591,955,75024,9.53353384854456
"PITG_14592",608,41482,10.6510224607285,608,40840,9.61261274402453
"PITG_14593",1536,95411,18.5555972393269,1536,116238,18.0728626456933
"PITG_14594",604,33112,21.9132425012429,604,36961,12.1753588586882
"PITG_14595",702,45422,18.3435424535108,702,46260,13.7521683096261
"PITG_14596",927,53474,16.3987179335758,927,59582,14.8395450995054
"PITG_14597",279,12554,16.9926980102702,279,16642,14.7971386818134
"PITG_14598",2259,169796,15.4193244614624,2259,170583,15.3338748988843
"PITG_14599",2040,150376,17.0958239781545,2040,167045,14.395450634859
"PITG_14600",1481,103732,14.2062368406723,1481,119410,16.4435562566453
"PITG_14601",369,18885,17.8522160299279,369,23487,10.6867327386711
"PITG_14602",3807,254140,15.1766468619073,3807,274057,15.6993429592399
"PITG_14603",1596,64963,13.0980584103358,1596,87605,15.2705960698402
"PITG_14604",571,38045,14.0447460968178,571,37575,12.6897819141637
"PITG_14605",1100,34794,12.8836096186983,1100,40859,9.78634437315205
"PITG_14606",705,41565,14.0869218948624,705,49424,13.3057485346877
"PITG_14607",1089,67266,16.7470828767548,1089,75074,11.3783882263769
"PITG_14608",959,62082,12.6602568199495,959,67201,11.8376166757678
"PITG_14609",1004,57409,26.9863591242975,1004,58463,23.3520853869172
"PITG_14610",2246,160201,14.7655542147061,2246,178231,16.8865226383592
"PITG_14611",366,16155,9.96348036273937,366,19774,15.2954220723876
"PITG_14612",1069,57516,14.4459066715054,1069,56983,11.9442597328049
"PITG_14613",1019,66901,16.2613936005779,1019,74976,18.6473989820921
"PITG_14614",1365,85643,15.446274969682,1365,102623,13.4985320730255
"PITG_14615",468,26967,12.3152781709925,468,29319,13.9067579371867
"PITG_14616",654,36517,15.4681658907636,654,40239,9.78662122273871
"PITG_14617",2167,144715,13.7678670843189,2167,164485,12.9854529479847
"PITG_14619",859,61437,16.3574705661828,859,60701,14.1509280960596
"PITG_14620",527,30831,6.94680298634445,527,37881,9.27663862219555
"PITG_14621",414,26849,8.49326924471274,414,30537,4.44752184634821
"PITG_14622",1184,73265,14.6205233558723,1184,87785,10.7384519952484
"PITG_14623",915,49464,10.6247313321549,915,57637,7.98890984959466
"PITG_14624",801,53266,18.0676592869653,801,62611,9.42741456833187
"PITG_14625",998,54459,15.600609082491,998,75669,19.919922306668
"PITG_14626",1755,115797,20.6066541639048,1755,132585,21.0777308191632
"PITG_14632",1024,49931,14.3969823408896,1024,62478,19.7368763973802
"PITG_14633",943,60846,18.2445993855845,943,59968,10.1175485524013
"PITG_14634",1292,88137,22.2102809509157,1292,103177,18.6845284444746
"PITG_14635",1302,91956,13.8371607482332,1302,93082,10.905061869527
"PITG_14636",978,64724,13.3095700248364,978,73422,16.1694171369636
"PITG_14637",2003,141460,16.6152007259842,2003,166013,18.5401822670712
"PITG_14638",1577,94862,18.3461994789261,1577,119729,13.8216386314856
"PITG_14639",1949,120250,14.8092006962935,1949,139897,13.7612319081556
"PITG_14640",3660,229312,14.3467264824131,3660,256970,14.077228189604
"PITG_14641",973,64997,14.7861059667684,973,64202,12.5958766236375
"PITG_14642",963,65744,11.7704041752591,963,70231,13.4494200826578
"PITG_14643",385,24772,12.0392957791203,385,24921,9.9900870780409
"PITG_14644",2568,130220,18.5084249403122,2568,159844,27.4306607054557
"PITG_14645",444,17657,9.89870888539858,444,20598,8.79382745900813
"PITG_14650",432,1924,2.51829308550228,0,0,0
"PITG_14651",1212,31928,15.7182882885802,1210,53400,25.8033233697092
"PITG_14652",2152,69590,24.2106256030448,2143,92104,26.3822736969308
"PITG_14653",612,3267,2.27596323886767,0,0,0
"PITG_14654",558,15228,6.80940417173422,558,20656,16.2179843868979
"PITG_14655",676,18763,6.69446718277679,676,22741,18.51932521802
"PITG_14656",2980,90340,11.8885924244486,2978,117886,16.710104109633
"PITG_14657",1808,55844,16.6971955053118,1634,51613,18.2852937281517
"PITG_14658",3658,156630,27.9465545445085,3766,282014,33.898742335521
"PITG_14662",405,9720,7.85512382442376,405,23429,23.2590774542749
"PITG_14663",524,8060,11.477427435906,526,7247,9.98930574040005
"PITG_14665",1013,51226,17.3078519998077,567,3848,4.98465214246456
"PITG_14666",2205,49063,16.0311721177729,2188,137444,30.3825147107997
"PITG_14667",1689,49731,12.5672494318252,1681,98147,27.5523975170221
"PITG_14668",468,18670,12.1449717408478,468,18804,17.8516923229779
"PITG_14669",903,24723,15.4534919410708,772,17460,18.6963118011527
"PITG_14671",402,22159,6.76263523485195,402,33386,18.1347825075549
"PITG_14672",666,23927,13.6545673812195,649,33658,20.0982384879406
"PITG_14673",825,15394,4.56018140939741,0,0,0
"PITG_14674",2100,137934,15.71686692944,2100,159471,14.6503975220216
"PITG_14675",1113,70299,13.56853405663,1113,80825,11.3853558358718
"PITG_14676",1096,59796,9.33008404498613,1096,81759,11.5045972082602
"PITG_14679",713,18104,11.7973723399597,719,20900,14.6090187076361
"PITG_14680",1155,51388,15.6324406023729,1138,72449,19.5477361889188
"PITG_14683",1460,32440,14.5643584368945,1460,57867,14.2138860584847
"PITG_14684",546,32877,11.9940297511865,546,37607,16.197450155445
"PITG_14685",1410,63283,11.5220411041042,1410,87263,14.6584371226416
"PITG_14688",751,42613,13.6213501771309,751,49984,10.9722890272724
"PITG_14690",420,24155,10.3774828455292,420,32584,14.043873036583
"PITG_14691",2561,60378,16.4116471407549,2560,77643,17.9383063854256
"PITG_14692",455,23997,12.3468055582741,455,30621,11.8713134273423
"PITG_14694",1260,74513,16.0660186537166,1260,93687,19.7443634978523
"PITG_14695",1320,81104,14.1345646125829,1320,101718,13.7073659359306
"PITG_14696",2228,120729,11.7777837043443,2228,166093,12.4838442756542
"PITG_14697",1831,91907,14.438325474216,1831,123058,15.0369621171012
"PITG_14698",1683,100479,12.2261162973428,1683,121396,13.1635021721134
"PITG_14699",1546,72704,11.624793807294,1546,93238,15.93291375813
"PITG_14700",750,41455,10.3540119264396,750,50575,10.9062130396414
"PITG_14701",1076,49477,16.0659878929064,1076,69635,12.5641996215172
"PITG_14702",384,21377,8.94646062370314,384,26572,7.88808109267584
"PITG_14703",1977,107048,14.7743736174859,1977,133537,16.9382989343554
"PITG_14704",804,41523,8.52145295703001,804,55799,13.4267644812926
"PITG_14707",2111,111669,13.698899980332,2111,140531,16.7829630732373
"PITG_14708",804,54391,14.3138103896805,804,58369,10.0753844496602
"PITG_14709",572,30882,8.69123368788361,572,38902,11.0372666816559
"PITG_14710",1583,73994,18.8915053510947,1583,80043,21.8775647504333
"PITG_14711",891,51186,11.4583919118198,891,70430,15.535863307662
"PITG_14712",1401,76882,13.606868995418,1397,98135,15.5556600699582
"PITG_14713",696,41135,10.131066061634,696,46327,9.3595904256762
"PITG_14714",670,39163,5.73140349405325,670,43330,7.29372656642369
"PITG_14715",714,5948,6.49455187730674,924,24389,15.9970375469641
"PITG_14716",837,25563,17.3030939017602,839,30777,26.1859515141259
"PITG_14717",3860,183958,17.9639765720161,3863,223297,20.9382643055534
"PITG_14718",1644,82839,15.084114524669,1636,119814,27.7862477674427
"PITG_14720",963,52054,14.5282430550328,963,71816,12.5760593183913
"PITG_14721",1208,53056,11.2741821792922,1208,74704,13.5713611006425
"PITG_14722",1155,66271,11.1682971833013,1155,92533,15.0894985936019
