"X00Ip5_allele1","X00M_410_allele1","CBS.678.85_allele1","Ipom_1.2_allele1","Ipom_2.4_allele1","P3001_allele1","PIC97136_allele1","PIC97146_allele1","PIC97335_allele1","PIC97442_allele1","PIC97750_allele1","PIC97785_allele1","PIC99114_allele1","PIC99167_allele1","Pipo5_allele1","Pmir5_allele1"
"PITG_10092",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10093",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10094",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10095",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10096",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10097",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10098",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10100",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10103",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10104",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10105",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10106",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10107",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10108",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10109",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10110",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10111",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10112",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10113",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10116",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10117",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10118",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10119",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10120",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10121",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10122",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10123",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10124",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10125",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10126",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10127",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10128",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10129",5,4,2,NA,5,3,2,2,2,2,2,3,2,4,3,5
"PITG_10130",3,4,3,NA,2,2,3,2,2,3,2,3,2,2,3,4
"PITG_10131",3,4,3,NA,2,2,3,2,2,3,2,3,2,2,3,4
"PITG_10132",3,4,3,NA,2,2,3,2,2,3,2,3,2,2,3,4
"PITG_10133",3,4,3,NA,2,2,3,2,2,3,2,3,2,2,3,4
"PITG_10134",3,4,3,NA,2,2,3,2,2,3,2,3,2,2,3,4
"PITG_10135",3,4,3,NA,2,2,3,2,2,3,2,3,2,2,3,4
"PITG_10136",3,4,3,NA,2,2,3,2,2,3,2,3,2,2,3,4
"PITG_10137",3,4,3,NA,2,2,3,2,2,3,2,3,2,2,3,4
"PITG_10138",3,4,3,NA,2,2,3,2,2,3,2,3,2,2,3,4
"PITG_10139",3,4,3,NA,2,2,3,2,2,3,2,3,2,2,3,4
"PITG_10140",3,4,3,NA,2,2,3,2,2,3,2,3,2,2,3,4
"PITG_10141",3,4,3,NA,2,2,3,2,2,3,2,3,2,2,3,4
"PITG_10142",3,4,3,NA,2,2,3,2,2,3,2,3,2,2,3,4
"PITG_10144",3,4,3,NA,2,2,3,2,2,3,2,3,2,2,3,4
"PITG_10145",3,4,3,NA,2,2,3,2,2,3,2,3,2,2,3,4
"PITG_10146",3,4,3,NA,2,2,3,2,2,3,2,3,2,2,3,4
"PITG_10147",3,4,3,NA,2,2,3,2,2,3,2,3,2,2,3,4
"PITG_10148",3,4,3,NA,2,2,3,2,2,3,2,3,2,2,3,4
"PITG_10149",3,4,3,NA,2,2,3,2,2,3,2,3,2,2,3,4
"PITG_10150",3,4,3,NA,2,2,3,2,2,3,2,3,2,2,3,4
"PITG_10151",3,4,3,NA,2,2,3,2,2,3,2,3,2,2,3,4
"PITG_10152",3,4,3,NA,2,2,3,2,2,3,2,3,2,2,3,4
"PITG_10153",3,4,3,NA,2,2,3,2,2,3,2,3,2,2,3,4
"PITG_10154",3,4,3,NA,2,2,3,2,2,3,2,3,2,2,3,4
"PITG_10155",3,4,3,NA,2,2,3,2,2,3,2,3,2,2,3,4
"PITG_10156",3,4,3,NA,2,2,3,2,2,3,2,3,2,2,3,4
"PITG_10158",2,3,3,NA,3,2,2,2,2,2,2,3,3,2,3,4
"PITG_10159",2,3,3,NA,3,2,2,2,2,2,2,3,3,2,3,4
"PITG_10160",2,3,3,NA,3,2,2,2,2,2,2,3,3,2,3,4
"PITG_10161",2,3,3,NA,3,2,2,2,2,2,2,3,3,2,3,4
"PITG_10162",2,3,3,NA,3,2,2,2,2,2,2,3,3,2,3,4
"PITG_10163",2,3,3,NA,3,2,2,2,2,2,2,3,3,2,3,4
"PITG_10164",2,3,3,NA,3,2,2,2,2,2,2,3,3,2,3,4
"PITG_10165",2,3,3,NA,3,2,2,2,2,2,2,3,3,2,3,4
"PITG_10166",2,3,3,NA,3,2,2,2,2,2,2,3,3,2,3,4
"PITG_10167",2,3,3,NA,3,2,2,2,2,2,2,3,3,2,3,4
"PITG_10168",2,3,3,NA,3,2,2,2,2,2,2,3,3,2,3,4
"PITG_10169",2,3,3,NA,3,2,2,2,2,2,2,3,3,2,3,4
"PITG_10172",2,3,3,NA,3,2,2,2,2,2,2,3,3,2,3,4
"PITG_10173",2,3,3,NA,3,2,2,2,2,2,2,3,3,2,3,4
"PITG_10174",2,3,3,NA,3,2,2,2,2,2,2,3,3,2,3,4
"PITG_10175",2,3,3,NA,3,2,2,2,2,2,2,3,3,2,3,4
"PITG_10179",3,2,2,NA,5,2,2,2,2,2,2,2,2,5,4,3
"PITG_10181",3,2,2,NA,5,2,2,2,2,2,2,2,2,5,4,3
"PITG_10182",3,2,2,NA,5,2,2,2,2,2,2,2,2,5,4,3
"PITG_10183",3,2,2,NA,5,2,2,2,2,2,2,2,2,5,4,3
"PITG_10184",3,2,2,NA,5,2,2,2,2,2,2,2,2,5,4,3
"PITG_10185",3,2,2,NA,5,2,2,2,2,2,2,2,2,5,4,3
"PITG_10186",3,2,2,NA,5,2,2,2,2,2,2,2,2,5,4,3
"PITG_10190",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10191",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10192",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10193",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10194",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10195",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10196",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10197",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10198",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10199",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10200",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10201",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10202",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10203",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10204",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10207",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10208",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10209",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10210",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10211",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10212",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10213",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10214",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10216",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10217",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10218",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10219",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10220",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10221",4,3,3,NA,5,3,3,3,3,3,2,4,2,3,5,5
"PITG_10223",4,2,2,NA,2,3,2,3,2,3,3,3,3,3,3,2
"PITG_10226",4,2,2,NA,2,3,2,3,2,3,3,3,3,3,3,2
"PITG_10227",4,2,2,NA,2,3,2,3,2,3,3,3,3,3,3,2
"PITG_10231",4,2,2,NA,2,3,2,3,2,3,3,3,3,3,3,2
"PITG_10232",4,2,2,NA,2,3,2,3,2,3,3,3,3,3,3,2
"PITG_10233",4,2,2,NA,2,3,2,3,2,3,3,3,3,3,3,2
"PITG_10235",4,2,2,NA,2,3,2,3,2,3,3,3,3,3,3,2
"PITG_10236",4,2,2,NA,2,3,2,3,2,3,3,3,3,3,3,2
"PITG_10237",4,2,2,NA,2,3,2,3,2,3,3,3,3,3,3,2
"PITG_10238",4,2,2,NA,2,3,2,3,2,3,3,3,3,3,3,2
"PITG_10239",4,2,2,NA,2,3,2,3,2,3,3,3,3,3,3,2
"PITG_10240",4,2,2,NA,2,3,2,3,2,3,3,3,3,3,3,2
"PITG_10244",4,2,2,NA,3,2,3,3,3,4,2,2,3,2,2,2
"PITG_10245",4,2,2,NA,3,2,3,3,3,4,2,2,3,2,2,2
"PITG_10248",4,2,2,NA,3,2,3,3,3,4,2,2,3,2,2,2
"PITG_10249",4,2,2,NA,3,2,3,3,3,4,2,2,3,2,2,2
"PITG_10250",4,2,2,NA,3,2,3,3,3,4,2,2,3,2,2,2
"PITG_10251",4,2,2,NA,3,2,3,3,3,4,2,2,3,2,2,2
"PITG_10252",4,2,2,NA,3,2,3,3,3,4,2,2,3,2,2,2
"PITG_10254",4,2,2,NA,3,2,3,3,3,4,2,2,3,2,2,2
"PITG_10255",4,2,2,NA,3,2,3,3,3,4,2,2,3,2,2,2
"PITG_10256",4,2,2,NA,3,2,3,3,3,4,2,2,3,2,2,2
"PITG_10257",4,2,2,NA,3,2,3,3,3,4,2,2,3,2,2,2
"PITG_10258",4,2,2,NA,3,2,3,3,3,4,2,2,3,2,2,2
"PITG_10262",4,2,2,NA,3,2,3,3,3,4,2,2,3,2,2,2
"PITG_10263",4,2,2,NA,3,2,3,3,3,4,2,2,3,2,2,2
"PITG_10264",4,2,2,NA,3,2,3,3,3,4,2,2,3,2,2,2
"PITG_10265",4,2,2,NA,3,2,3,3,3,4,2,2,3,2,2,2
"PITG_10266",4,2,2,NA,3,2,3,3,3,4,2,2,3,2,2,2
"PITG_10268",4,2,2,NA,3,2,3,3,3,4,2,2,3,2,2,2
"PITG_10269",4,2,2,NA,3,2,3,3,3,4,2,2,3,2,2,2
"PITG_10270",4,2,2,NA,3,2,3,3,3,4,2,2,3,2,2,2
"PITG_10271",4,2,2,NA,3,2,3,3,3,4,2,2,3,2,2,2
"PITG_10272",4,2,2,NA,3,2,3,3,3,4,2,2,3,2,2,2
"PITG_10273",4,2,2,NA,3,2,3,3,3,4,2,2,3,2,2,2
"PITG_10274",4,2,2,NA,3,2,3,3,3,4,2,2,3,2,2,2
"PITG_10275",4,2,2,NA,3,2,3,3,3,4,2,2,3,2,2,2
"PITG_10279",2,3,3,NA,3,2,2,2,4,2,3,2,3,4,3,2
"PITG_10282",2,3,3,NA,3,2,2,2,4,2,3,2,3,4,3,2
"PITG_10283",2,3,3,NA,3,2,2,2,4,2,3,2,3,4,3,2
"PITG_10284",2,3,3,NA,3,2,2,2,4,2,3,2,3,4,3,2
"PITG_10285",2,3,3,NA,3,2,2,2,4,2,3,2,3,4,3,2
"PITG_10286",2,3,3,NA,3,2,2,2,4,2,3,2,3,4,3,2
"PITG_10287",2,3,3,NA,3,2,2,2,4,2,3,2,3,4,3,2
"PITG_10288",2,3,3,NA,3,2,2,2,4,2,3,2,3,4,3,2
"PITG_10289",2,3,3,NA,3,2,2,2,4,2,3,2,3,4,3,2
"PITG_10290",2,3,3,NA,3,2,2,2,4,2,3,2,3,4,3,2
"PITG_10291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PITG_10292",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10293",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10294",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10298",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10299",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10300",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10301",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10302",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10303",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10305",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10308",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10309",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10310",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10311",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10312",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10313",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10314",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10315",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10316",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10317",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10318",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10320",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10321",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10322",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10323",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10324",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10325",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10326",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10327",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10328",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10329",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10330",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10331",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10332",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10333",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10334",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10335",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10337",4,2,3,NA,5,2,2,2,3,2,2,2,4,2,5,3
"PITG_10338",2,4,3,NA,3,2,2,2,3,3,3,2,3,3,2,2
"PITG_10339",2,4,3,NA,3,2,2,2,3,3,3,2,3,3,2,2
"PITG_10340",2,4,3,NA,3,2,2,2,3,3,3,2,3,3,2,2
"PITG_10341",2,4,3,NA,3,2,2,2,3,3,3,2,3,3,2,2
"PITG_10343",2,4,3,NA,3,2,2,2,3,3,3,2,3,3,2,2
"PITG_10344",2,4,3,NA,3,2,2,2,3,3,3,2,3,3,2,2
"PITG_10345",2,4,3,NA,3,2,2,2,3,3,3,2,3,3,2,2
"PITG_10347",2,4,3,NA,3,2,2,2,3,3,3,2,3,3,2,2
"PITG_10348",2,4,3,NA,3,2,2,2,3,3,3,2,3,3,2,2
"PITG_10351",2,4,3,NA,3,2,2,2,3,3,3,2,3,3,2,2
"PITG_10352",2,4,3,NA,3,2,2,2,3,3,3,2,3,3,2,2
"PITG_10353",2,4,3,NA,3,2,2,2,3,3,3,2,3,3,2,2
"PITG_10355",2,4,3,NA,3,2,2,2,3,3,3,2,3,3,2,2
"PITG_10360",2,4,3,NA,3,2,2,2,3,3,3,2,3,3,2,2
"PITG_10361",2,4,3,NA,3,2,2,2,3,3,3,2,3,3,2,2
"PITG_10362",2,4,3,NA,3,2,2,2,3,3,3,2,3,3,2,2
"PITG_10363",2,4,3,NA,3,2,2,2,3,3,3,2,3,3,2,2
"PITG_10364",2,4,3,NA,3,2,2,2,3,3,3,2,3,3,2,2
"PITG_10365",2,4,3,NA,3,2,2,2,3,3,3,2,3,3,2,2
"PITG_10366",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10368",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10369",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10370",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10371",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10372",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10373",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10374",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10375",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10378",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10379",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10380",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10381",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10382",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10383",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10384",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10385",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10387",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10388",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10389",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10390",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10391",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10392",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10393",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10394",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10395",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10396",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10397",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10398",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10399",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10400",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10401",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10402",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10403",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10404",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10405",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10406",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10408",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10409",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10410",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10412",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10413",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10414",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10415",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10416",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10417",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10418",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10419",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10420",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10421",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10422",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10423",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10424",3,2,2,NA,3,2,3,3,3,2,3,3,3,3,3,2
"PITG_10429",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10430",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10437",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10438",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10439",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10440",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10441",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10442",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10443",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10444",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10445",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10446",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10447",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10448",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10449",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10450",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10451",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10452",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10454",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10455",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10456",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10457",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10458",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10459",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10460",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10461",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10462",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10463",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10464",3,2,2,NA,3,3,2,2,3,3,3,2,3,3,3,2
"PITG_10465",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10466",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10470",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10471",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10472",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10473",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10474",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10475",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10476",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10477",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10478",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10479",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10480",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10481",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10482",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10483",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10484",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10485",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10486",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10487",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10488",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10490",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10491",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10492",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10493",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10495",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10498",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10499",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10500",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10501",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10502",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10503",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10504",3,2,2,NA,5,3,3,3,3,4,2,2,3,5,3,2
"PITG_10505",3,2,3,NA,2,3,2,2,3,2,2,2,3,3,5,3
"PITG_10507",3,2,3,NA,2,3,2,2,3,2,2,2,3,3,5,3
"PITG_10508",3,2,3,NA,2,3,2,2,3,2,2,2,3,3,5,3
"PITG_10509",3,2,3,NA,2,3,2,2,3,2,2,2,3,3,5,3
"PITG_10510",3,2,3,NA,2,3,2,2,3,2,2,2,3,3,5,3
